,day_of_week,is_weekend,day_of_month,month,year,is_holiday,season,lag_1,lag_2,lag_7,lag_14,lag_month,lag_year,rolling_mean_3,rolling_std_7,rolling_max_7,rolling_mean_7_lag_7,total_trips_all_routes,trips_from_mont_royal_all,trips_to_berri_all,total_rolling_mean_3,total_rolling_std_7,total_lag_7,trip_bin
820,4,0,8,6,2015,0,3,3.4744981749936,5.813754562515999,2.5255018250064,3.2882527375096,4.2882527375096,1.7627509125032,4.2542503041677335,1.8095262528997766,6.7627509125032,3.8523950732220573,23804.79632771803,148.186245437484,183.42579836266958,18905.929364375694,6418.7208318195335,22882.71836265192,peak (7+)
821,6,1,13,7,2015,0,2,3.698401207362929,4.0,2.3492006036814645,5.023800905522197,2.3492006036814645,2.3253996981592677,4.224866767280244,1.4064585606951832,5.6507993963185355,2.385485886766133,17874.414600181437,128.9761990944778,130.0873906429373,20690.918350740034,3267.019456744436,16585.12883899683,peak (7+)
822,3,0,13,7,2014,0,3,3.0140343795279034,1.2535085948819757,5.239474215354072,4.0,2.7605257846459277,0.0,2.676022919685269,1.7922203489365722,6.0,4.277694640269769,18471.695894301833,143.05613751811163,130.53508594881976,17312.797115983467,4302.777819012726,19520.785640993825,peak (7+)
823,2,0,26,5,2014,0,2,1.0,1.3503671009527853,3.2992657980944293,2.0511013028583562,2.4014684038111413,2.4525697066694976,1.233578067301857,1.1620531648793857,4.0,3.3211663564622964,15529.108373302646,130.59118957713315,125.39412638475544,15095.665766919306,3798.377572297043,22245.885456000426,peak (7+)
824,3,0,3,8,2015,0,3,1.3015531790116441,3.698446820988356,4.396893641976712,2.0,2.849223410494178,5.547670231482534,2.100517726337215,1.5895284801789065,4.698446820988356,3.1349376962084636,21783.1017625479,155.38136185186028,141.0,22438.66610231004,3269.5244118687897,22806.63392807113,peak (7+)
825,1,0,22,7,2014,0,3,1.6576128923003433,2.6576128923003433,2.0,2.6847742153993135,5.0,2.3967097538975963,2.105075261533562,2.453562447518149,7.94567735380206,3.3268663516431025,19371.760382137883,141.9621285843141,111.05432264619795,17904.77000714932,3450.331691135045,22014.575692594823,peak (7+)
826,6,1,22,6,2015,0,2,1.0,3.1366172066709432,2.295074189993585,3.4316913966645286,2.7267655866581135,3.8633827933290568,2.9927200744494336,1.7278678658189763,5.704925810006415,2.8017125938055525,17848.29792065234,134.88522256998075,141.5027892733804,20911.347178752407,4146.746639450259,15988.437629975882,peak (7+)
827,3,0,27,7,2016,0,3,4.718975696515723,5.62530092868763,2.812650464343815,5.531626160859537,1.9063252321719075,0.2810243034842774,5.114758875067784,2.7711421493232242,11.344276625203353,4.875214949062594,28020.50776684856,149.53162616085953,278.78945030673793,22269.725400244035,5823.691730970098,28714.85948074498,peak (7+)
828,2,0,24,6,2014,0,2,1.0,1.6322841969405664,2.7354316061188673,2.8968525908216995,3.529136787762266,4.4259893785839655,1.4215227979603777,1.2017665613378643,4.0,3.11979700218531,15381.947649197024,123.8251792734264,120.88345284895094,15939.725552306723,4122.861355217345,22541.898406787594,peak (7+)
829,3,0,25,7,2017,0,3,4.204392896954824,6.0,2.469595264636549,6.0,2.2652023676817254,1.3260118384086272,4.891329387197124,2.6790754789197644,10.408785793909647,4.574566354967732,28271.895063227308,147.61317869086446,271.2314413653244,23783.212445318346,5242.091186662919,28931.121618941455,peak (7+)
830,1,0,21,6,2014,0,2,2.2439896433790834,2.512020713241833,2.0,1.7560103566209164,4.024041426483666,0.7319689301372507,2.170673571080611,2.62370250714775,8.536062139725498,3.222871938029881,21654.891505226522,151.12020713241833,121.19948216895418,18206.15830372993,3431.529330336501,21766.154357985928,peak (7+)
831,4,0,16,5,2014,0,2,5.865052773762228,1.0,1.0539788904951088,2.9730105547524457,3.0809683357426634,0.08096833574266338,2.9550175912540757,1.8429868102188227,5.946021109504891,1.598418016676126,10518.444160458952,91.37785223346576,80.99860947415951,16559.892439507912,2687.853820140389,16271.356173274296,peak (7+)
832,1,0,18,6,2014,0,3,3.179293174000281,1.3930977246667604,4.034511376666198,2.820706825999719,2.0,0.3930977246667604,2.786195449333521,1.807471682757271,6.0,3.7340065009521126,20293.262079221004,144.1102704206679,133.8964658700014,17400.626442730874,4567.798908069967,19971.791174989252,peak (7+)
833,2,0,11,7,2016,0,3,1.4318137792915469,6.0,3.8920465551771133,2.431813779291547,3.7840931103542266,1.7840931103542266,3.549240222979107,2.011305602532376,6.64772066893732,5.142857142857143,26526.401457670978,139.29544133787465,208.7158100340598,22751.737502960717,3599.3017541855556,26370.61047975204,peak (7+)
834,4,0,20,7,2016,0,3,4.262277251994526,3.8934158779917887,3.4754454960109484,4.0,4.1556931299863145,3.262277251994526,3.8415181679963504,1.4008248606935576,6.0,2.6768175354293535,23246.258596579897,145.0982180159562,142.72099053590148,23163.176384538918,4209.58388601942,20825.565214539438,peak (7+)
835,4,0,24,8,2014,0,3,1.8207547858334063,3.2051886964583516,3.0,2.8207547858334063,4.589622607083297,0.41037739291670317,2.2138365238889377,1.3108146310591144,5.0,3.479784346904741,20396.330129397436,155.81839562395768,140.66509389208287,21461.479535684557,2622.904499684414,19778.450417459735,peak (7+)
836,6,1,14,5,2015,0,2,3.4868145344740396,3.005274186210384,1.9947258137896158,3.497362906894808,2.9894516275792316,1.5079112793155764,4.331575271263206,2.017054748369252,6.502637093105192,2.284207375368462,17808.218842991453,142.9367097654754,144.5342822103675,20508.21248537898,3946.0955351614193,16167.144063903355,peak (7+)
837,1,0,24,6,2014,0,2,1.576903884626359,2.153807769252718,2.846192230747282,1.576903884626359,3.3076155385054364,0.0,1.7692051795018122,2.24668544936766,7.461423307758155,3.5714285714285716,19079.38797456406,148.8073660386481,118.3081145382201,16531.96860163702,3097.8360246303005,21682.429583111665,peak (7+)
838,1,0,21,6,2015,0,3,2.507482306181136,2.492517693818864,4.029929224724544,3.014964612362272,2.9700707752754556,1.0149646123622722,2.671654870787424,2.275344952945712,7.970070775275456,3.208941209870617,22866.42406684623,145.34287157019614,114.58230536799249,19966.0921495605,3187.0100737784355,22047.497270793498,peak (7+)
839,2,0,18,6,2015,0,3,1.390485975596089,2.0,1.8047570122019554,3.609514024403911,4.414271036605866,6.219028048807822,1.8619096544647111,1.1624326645338379,3.8047570122019554,2.7455754355439748,15719.694225896095,118.90485975596089,120.07631768274916,17920.106164704994,4528.594732327812,22836.821524698313,peak (7+)
840,3,0,15,7,2017,0,3,6.0,1.5550957694769894,6.612260576307527,4.555095769476989,2.4449042305230106,1.0,3.944214551405161,2.42360867405237,8.832643654215484,3.9125342033846393,28235.042445865503,142.16321827107743,270.3794632742783,28273.92090522086,4194.949964389278,30794.899498689578,peak (7+)
841,6,1,17,5,2015,0,2,2.403861812204279,3.4384552751182884,1.5615447248817116,3.280772362440856,2.123089449763423,2.1576829126774326,4.1871815749605705,2.1398653398600724,6.719227637559144,2.160441349966203,18031.523694323478,137.73853669858053,147.34995928826888,20895.25978831819,4575.506958255358,15727.248668117378,peak (7+)
842,3,0,27,7,2016,0,3,2.0729478992943617,2.0972638657258154,1.0486319328629077,1.1215798321572692,1.0243159664314538,2.9270521007056383,3.0567372550067256,1.450618849127705,5.170211765020177,2.3551884755184394,27196.71111264698,145.12157983215727,182.65044034102846,23535.114693493008,4590.695676363665,26698.586299262304,peak (7+)
843,3,0,15,7,2017,0,3,6.0,2.290944591814336,3.354527704092832,4.227361479535839,1.0,1.354527704092832,4.1939630612095575,2.5802352130675024,9.227361479535839,3.8208096501265736,29939.806568658456,156.89980474502116,289.7186965813079,29728.59205963086,4444.7437651200935,27446.34500810679,peak (7+)
844,2,0,26,5,2014,0,2,1.177110679407049,1.0,4.354221358814097,1.5313320382211468,1.177110679407049,0.0,1.177110679407049,1.236667079042195,4.354221358814097,3.7991423020947774,16271.846857605682,139.0,130.46866796177886,14486.96381567259,3665.17389405047,21600.821786727967,peak (7+)
845,1,0,23,6,2014,0,3,4.761834337411657,2.059541415647086,1.1190828312941714,1.0595414156470857,2.178624246941257,0.9404585843529143,3.8610700301567995,1.7755235882363658,5.940458584352914,2.102070998252147,22403.65422216008,152.65495557211796,143.17862424694127,18919.747397794552,3946.5372219450587,19503.350587334146,peak (7+)
846,6,1,3,7,2014,0,2,1.0,4.953928577002587,1.0,3.0,5.769642885012937,0.13821426899223788,4.0,2.218558061274296,6.046071422997413,3.7715816430048053,17315.55927983927,149.12464296304915,137.64499992196377,19299.629035363643,4735.390840036939,16030.79857653437,peak (7+)
847,3,0,3,8,2015,0,3,1.170271219559103,4.255406829338654,4.829728780440897,2.170271219559103,3.170271219559103,5.659457560881794,2.1986497561522866,1.7389130039175174,5.170271219559103,3.3830121254623444,22620.391367845757,157.9783726826454,145.68245853787533,22287.439713735766,3408.2515841946297,22960.287001001034,peak (7+)
848,4,0,11,8,2016,0,3,4.629841299744555,1.7403174005108888,2.7403174005108886,4.0,1.7403174005108888,3.3701587002554443,4.160211600340593,1.893240591207323,6.110476100766333,3.094693800656857,19561.02399433315,112.88380880613067,164.35301342094644,23303.23235098929,3953.341292485686,23821.555072304385,peak (7+)
849,2,0,26,7,2016,0,3,4.93817353388453,6.0,3.0154566165288674,5.93817353388453,2.030913233057735,0.030913233057734857,5.302420100275598,2.895793898691901,11.907260300826795,5.142857142857143,28080.595418894318,149.81452060165358,287.6089045124019,22146.01385535478,5913.832100511268,28884.670423795207,peak (7+)
850,5,1,6,6,2014,0,2,6.0,1.9283185625877253,2.8566371251754505,3.9283185625877253,4.8566371251754505,0.0,4.547197604312876,1.7415416925160758,6.0,2.499747134016297,16795.469763292716,150.41238800561442,133.84247663008807,19398.348609134024,2497.8223874519,17119.759271583516,peak (7+)
851,3,0,21,7,2017,0,3,5.428184148317314,3.8590792584134284,5.140920741586571,5.143631703365371,2.4281841483173143,0.42818414831731433,4.61969308613781,2.603813494308734,10.287263406730743,4.531165502403837,28069.46342665144,144.86179022019223,276.1544755504806,24550.577385941862,5271.778246525913,30250.37628170723,peak (7+)
852,2,0,15,9,2015,0,3,1.0,1.0333451809563305,2.9666548190436695,2.066690361912661,5.9666548190436695,3.1333807238253217,1.34444839365211,1.075197866236237,4.0,2.580955765987523,15115.567578933638,105.3334518095633,116.93330963808734,13180.169537679265,3781.051361951714,17725.46376390697,peak (7+)
853,4,0,8,8,2016,0,3,4.927239954178505,1.0363800229107472,1.9636199770892528,3.9272399541785057,1.0363800229107472,3.0,3.6302866437559196,1.6709560652089883,4.927239954178505,2.1480542889872494,17918.41791963343,105.12778071023317,134.25466016037524,22881.862114881824,4224.4531294500375,25581.201485815,peak (7+)
854,5,1,22,7,2014,0,2,1.7349527226631993,1.85300945546736,3.5590283664020803,3.85300945546736,4.70601891093472,4.265047277336801,1.8626540593768532,1.1065091678343055,4.29398108906528,3.5211644696396798,16221.319628119407,132.79746331790065,121.79746331790065,19740.678178362683,2530.222063702018,16958.499008780855,peak (7+)
855,2,0,19,7,2015,0,3,1.0,1.7055511079304142,2.294448892069586,3.4111022158608284,5.294448892069585,5.822204431721657,1.5685170359768048,1.1992342270933634,4.0,2.7730146022658326,15167.327435310643,112.05551107930414,115.58889778413918,15864.735941371433,4313.06059353058,21343.27606288149,peak (7+)
856,6,1,18,7,2017,0,3,4.6149022713980745,4.229804542796149,2.7701954572038505,4.0,4.844706814194224,4.0,4.590065152401284,1.6800218423630684,6.770195457203851,3.3966379898612686,22580.054231331695,142.14275224215572,179.10586371611552,24047.06541642298,4199.339721858927,20132.61857379595,peak (7+)
857,1,0,17,6,2014,0,3,2.446589985449429,1.148863328483143,5.255683357584284,3.553410014550571,2.0,0.1488633284831431,2.297726656966286,1.8106914523188422,6.0,4.431819061476734,19410.843205809597,140.93522327028086,130.23294992724715,16861.356895957448,4786.591714019994,20183.78663087663,peak (7+)
858,6,1,11,6,2014,0,2,4.415389974218612,2.633844010312555,2.366155989687445,3.6830779948437224,3.7323119793748893,0.950766015468833,4.455385329895815,1.9117510756845704,6.316922005156278,2.3903302827678417,17616.746587316124,147.39387187624934,142.11998606703162,20176.33962321427,3406.4080890144173,16544.3314075276,peak (7+)
859,2,0,23,7,2016,0,3,2.1694927466860925,2.1694927466860925,1.67797098674437,1.67797098674437,1.5084782400582775,3.1694927466860925,3.3954830756008825,1.9780638148662275,6.525434720174832,2.8910455238789017,27466.37498803351,143.30507253313908,198.305216642098,24101.981234265415,4012.8465729605637,26626.05072533139,peak (7+)
860,2,0,14,7,2014,0,3,2.4431987375416497,4.772794950166599,2.4431987375416497,2.8863974750832995,5.0,0.8863974750832997,3.219730808416633,2.5173907382744045,8.67040378737505,3.951313203607129,22730.567834286037,152.01121136212515,147.55829016612353,18621.767772491767,4778.362317452536,22608.438553688,peak (7+)
861,2,0,15,7,2014,0,3,2.255380903356876,1.063845225839219,5.808464322482343,4.0,2.191535677517657,0.0,2.170253935571251,1.8075078095172477,6.0,4.711210912367499,18771.933007496515,140.02152361342752,128.6384522583922,16729.13970831589,4764.51601671788,20113.48366925244,peak (7+)
862,4,0,24,8,2014,0,3,2.215880813300108,2.0,3.088089390024919,3.392059593349946,4.088089390024919,3.480148983374865,2.071960271100036,1.0881518144505726,4.303970203325027,3.5097483390571123,15632.284223966883,127.53722166367389,114.4094302403987,17427.244190482183,2438.5353650751504,14650.32646278981,peak (7+)
863,6,1,22,6,2015,0,2,1.0,2.85987765982127,2.710183510268095,3.5700611700893647,3.28024468035746,4.1401223401787295,2.669857269791482,1.5447814009800156,5.289816489731905,3.0586850301659636,17696.783018752147,136.13055053080427,138.45865425803396,20755.681183649463,3747.7888880191836,16254.937813592118,peak (7+)
864,3,0,7,7,2017,0,3,6.0,1.194352987541537,3.9028235062292316,1.4858824688538426,1.0,1.9028235062292316,3.462901991694358,1.8943691083747565,6.485882468853843,2.8808739893213176,31702.577572526978,162.93105856852154,273.81811831935227,29973.863048453208,5494.893432327321,27179.324952466366,peak (7+)
865,4,0,10,6,2016,0,3,2.2300144533983395,2.0,1.3849927733008303,2.7699855466016605,3.154978319902491,4.539971093203321,2.2816738933658365,0.966499080464934,3.38499277330083,2.505710156171903,16858.51460603485,127.3001445339834,130.9901878941784,19810.864218128627,4490.962151738442,22640.79162513149,peak (7+)
866,1,0,16,7,2014,0,3,2.0,1.0198922997914734,5.960215400417053,3.9801077002085266,2.02983844968721,0.0,2.003315383298579,1.8252426591993107,6.039784599582947,4.844354950134052,18899.61589712099,139.16908454822752,127.811023151981,16550.7885517767,4899.656706965448,20325.19397977217,peak (7+)
867,3,0,21,8,2017,0,3,1.280168030473048,3.0,5.0,5.859915984763476,5.719831969526952,5.719831969526952,3.6135013638063813,3.1322630895600763,10.560336060946096,4.014465746935409,28619.52730495187,146.1789078019252,214.04722531034108,26174.085562805372,3553.549986406859,29433.17762479004,peak (7+)
868,3,0,18,6,2016,0,3,3.481670347636263,2.481670347636263,5.036659304727474,4.0,1.9633406952725265,2.9633406952725263,3.9633406952725263,1.84217561388558,6.963340695272526,3.7516735027530603,23282.81007773109,131.62830756654617,166.2403533730813,22688.09607250012,3495.6397123183974,21619.08295462419,peak (7+)
869,1,0,22,6,2014,0,3,2.367880784216134,2.8773730719279556,1.8773730719279556,1.8773730719279556,4.632119215783867,0.12262692807204456,2.537711546786741,2.9215180995405694,9.509492287711822,3.378729113029644,21663.901431603506,155.50949228771182,113.16931555444951,18402.00066090248,3020.1407851654176,21282.21921261714,peak (7+)
870,3,0,23,8,2017,0,3,1.2592313822457957,3.7776941467373866,3.9630744710168178,6.0,5.222305853262613,5.740768617754204,3.4197437940819317,2.6537999863910473,8.963074471016817,3.5291204412530033,28613.40317010136,146.18538032427944,207.1846276449159,26673.38138663999,3745.6363916709097,29653.323253368315,peak (7+)
871,3,0,12,7,2014,0,3,3.211937036018928,1.302984259004732,5.091047222985804,4.0,2.9089527770141963,0.0,2.8079580240126187,1.7882324557087088,6.0,4.164607407989184,18393.37591799551,143.84774814407572,131.0298425900473,17465.05022637723,4182.328603660249,19366.17419061021,peak (7+)
872,1,0,21,6,2015,0,3,3.5950318320257812,2.0,4.512420419935546,3.1074522519613277,1.2975159160128906,1.7024840839871094,3.2975159160128906,1.5863060034433005,6.0,2.6021292148460935,23651.421095334616,140.05777057221914,126.84286606829649,20700.128938268044,3645.4960661298346,21619.89072402409,peak (7+)
873,5,0,25,8,2014,0,3,1.0,2.359491151219755,3.640508848780245,3.2810176975604897,5.0,3.202544243901224,1.6666666666666667,1.1273810842513825,4.359491151219755,3.805786978397178,18619.747193278992,148.26829647805437,135.11134957073583,20802.728769584097,2584.7318512115753,18284.419427376422,peak (7+)
874,2,0,20,6,2016,0,3,3.5871836885289867,2.8807755327934803,4.8256326229420266,4.0,2.4679592213224666,2.5871836885289867,3.391455792352658,1.4517407766757142,6.0,2.773259473067288,23726.92521376736,139.6974695082319,130.56930639352177,22289.71782900842,3822.13682503649,21743.017367289107,peak (7+)
875,3,0,26,5,2014,0,2,1.0,1.0,3.8093611554785136,1.1906388445214864,1.953194222607432,0.5719165335644592,1.0635462815071621,1.1043754540404922,4.0,3.3807897269070852,15597.80733213163,132.51827928626946,128.33105617669918,13856.091368426687,3463.6531301511122,21052.15252553292,peak (7+)
876,1,0,23,6,2014,0,2,1.8101133946791808,2.6202267893583615,2.3797732106416385,1.8101133946791808,4.240453578716723,0.0,2.0801511929055745,2.7050925294863624,8.860680368075084,3.5714285714285716,20440.63188474238,152.77192770954608,113.17750531705802,17536.635170944577,2977.665623593472,21603.37155920376,peak (7+)
877,3,0,27,7,2014,0,3,1.2658553628397926,2.867072318580104,3.398783044259689,2.2658553628397926,4.468289274320415,0.2658553628397926,1.8439035752265285,1.4104028999386973,5.132927681419896,3.600347701640089,21507.366006879325,159.2780249202429,142.5438802830827,21719.310789556654,2822.7179204158124,20706.2749738845,peak (7+)
878,4,0,24,7,2017,0,3,1.433797237217643,3.0,4.826481105112943,6.0,5.566202762782357,5.566202762782357,3.4490125965913716,2.883526453336918,10.086759447443528,3.776256748173949,28593.607635122236,148.43379723721765,210.5024258494658,26389.18315544581,3900.0833000819957,29705.75466259154,peak (7+)
879,4,0,28,7,2016,0,3,7.863891213668746,2.0,2.465972803417187,2.465972803417187,1.9773152022781244,6.909260809112498,5.931945606834374,2.7908540496249605,9.39791841025156,4.170536461536383,26630.124089932222,144.51134239886093,235.7069665298531,25335.682798782476,5184.101463651734,25373.956209841854,peak (7+)
880,6,1,12,8,2014,0,3,1.0,3.504548884061599,2.495451115938401,3.4984837053128004,5.5015162946872,2.492418526564002,2.8368713542701323,1.5971632290710094,5.003032589374399,3.857142857142857,17246.562168082175,145.015162946872,133.0121303574976,19733.538671604176,3609.261362463213,16576.46854236593,peak (7+)
881,2,0,7,7,2017,0,3,5.218753031365473,2.798295178966775,4.798295178966775,4.798295178966775,3.798295178966775,5.411933747232574,6.072917677121824,4.638136628765465,14.0,5.914772806009492,28326.56171790771,136.81534338929902,289.21022892619936,26804.409221717106,2254.1611129947028,26039.343061880038,peak (7+)
882,6,1,9,6,2014,0,2,1.0,4.649963930777766,1.0,3.0,4.249819653888826,1.0501082076667045,4.0,2.244212199776616,6.350036069222234,3.207075871444421,17635.938016960237,143.34931468477754,141.9005049691113,19967.945970863286,4944.43466080423,15752.366960592433,peak (7+)
883,3,0,28,7,2016,0,3,5.57639747290756,2.0,1.89409936822689,1.89409936822689,1.5960662454845933,5.384264981938373,4.78819873645378,2.253828995250381,7.68229810468067,3.4352706162917155,26842.289134387825,144.7019668772577,213.97577599262183,24646.893016842165,4939.354578001546,25869.007980238257,peak (7+)
884,5,0,21,8,2016,0,3,4.183170677744404,4.591585338872202,2.204207330563899,3.591585338872202,5.795792669436101,3.183170677744404,3.788780451829602,1.355822750416554,5.795792669436101,2.8048083777873134,22390.592539147612,153.4504879667668,153.95792669436102,23633.831431450602,4242.569057092773,19945.93281299947,peak (7+)
885,3,0,4,8,2015,0,3,1.329983974547301,3.890005341817566,4.890005341817567,2.2199893163648676,3.0,5.780010683635132,2.329983974547301,1.785136308286701,5.329983974547301,3.442849511689191,22459.130624992657,155.59016559634455,149.24959936368253,22744.396191323245,3108.0841265486133,22621.501971013167,peak (7+)
886,4,0,21,5,2014,0,2,4.310024215742321,1.0,2.0139854705546076,2.3240096862969284,2.3240096862969284,0.0,2.3240096862969284,1.6103641818044803,5.324009686296929,2.2474188851316432,12189.472229607021,107.22376752887372,97.23775299942832,15774.940643846256,2907.312978946191,18142.968674956366,peak (7+)
887,1,0,22,6,2014,0,3,3.873251142080168,2.375582952639944,1.375582952639944,1.375582952639944,3.126748857919832,0.624417047360056,3.3740284122667603,2.2797930963275332,7.502331810559776,2.590201782719912,22134.078773376372,153.50233181055978,130.2301796102419,18595.69164694765,3594.338125704698,20231.470702828043,peak (7+)
888,6,1,4,7,2014,0,2,1.0,4.906018060159131,1.0,3.0,5.530090300795655,0.281945819522607,4.0,2.2226016336110295,6.093981939840869,3.6826049688669578,17366.056964592277,148.21434314302348,138.31574715777217,19404.96829173012,4768.340058376246,15986.912543105764,peak (7+)
889,3,0,23,8,2017,0,3,3.2651595770114783,6.0,1.843439718007652,6.0,2.578280140996174,2.89140070498087,4.36953309833971,2.404822854115646,8.530319154022957,3.903685412151056,28465.377127135635,144.79547873103442,250.25523055325635,25728.57336943656,4400.90611643155,28933.626241127968,peak (7+)
890,2,0,15,9,2014,0,3,1.035942273796742,1.0,3.1078268213902263,2.071884547593484,5.856230904813032,2.8921731786097737,1.357294849197828,1.0957719647285449,4.071884547593484,2.6535823401068392,15248.14294947575,106.22203730908923,117.39536501176417,13172.282785697511,3796.54380201639,17645.452271595586,peak (7+)
891,6,1,7,7,2014,0,3,5.53440198186754,2.9311960362649203,3.0,4.93119603626492,4.06880396373508,0.9311960362649203,4.51146732728918,1.3799885241202374,5.53440198186754,2.5714285714285716,17461.80566869088,142.42885351042358,129.61923567361572,19954.6977327574,2372.2265626437884,17228.04142955939,peak (7+)
892,5,0,24,8,2015,0,3,3.1705785388303065,4.085289269415153,2.4573553652924236,3.0852892694151532,5.542644634707576,2.1705785388303065,3.113719025886871,1.3690094451373076,5.542644634707576,3.0941204174770554,21980.99901895686,156.4882643835091,151.42644634707577,23034.039354500484,3758.5979018012968,20098.327929906038,peak (7+)
893,3,0,9,7,2014,0,3,2.713458747871716,5.853834991486862,2.713458747871716,3.426917495743431,5.0,1.4269174957434312,3.7602508290767642,2.175325824362947,7.859623756384853,4.182964641032899,23451.081021825994,149.57887126915455,171.07091106483927,18784.644472050688,5936.082945518692,23260.57595861445,peak (7+)
894,3,0,22,8,2017,0,3,1.5908332605690108,4.772499781707032,2.636666957723957,6.0,4.227500218292968,5.409166739430989,3.5302777535230034,2.376976336347771,7.636666957723957,3.292261956736421,28663.80665560649,143.86416717601693,213.8166652113802,27423.464835407103,3531.7434134477685,29332.664237029767,peak (7+)
895,6,1,22,7,2014,0,3,1.1525012496952471,2.0,3.9694997500609506,4.0,5.0,4.847498750304753,1.758167416483815,0.9989628593460418,4.061000499878099,3.817928250078365,17227.9520159961,140.45750374908573,129.27450224945144,20251.80883454035,2507.4650191598757,17086.2025262436,peak (7+)
896,2,0,28,10,2014,0,4,4.850607245003142,1.9626518112507856,1.0746963774984288,2.0,2.1493927549968577,0.11204456624764325,2.9377530187513092,1.3348720725980714,4.962651811250786,2.708950258750112,12099.899830785042,99.22408913249528,82.34453479497172,10993.021918727907,2334.2224733061776,9396.189765950849,peak (7+)
897,2,0,4,8,2015,0,3,1.0,4.3547988786806835,4.822600560659659,2.0,3.1773994393403417,5.290402242638633,2.2365325857871223,1.7622670154435338,5.177399439340341,3.6151703873463488,23157.29403417174,155.27461177385283,151.2891674817398,22637.95780494227,3104.111341872246,23434.436409813712,peak (7+)
898,4,0,11,8,2016,0,3,4.639809358588737,1.7203812828225258,2.720381282822526,4.0,1.7203812828225258,3.360190641411263,4.146920855215017,1.8881535568583805,6.080571924233789,3.069061649343247,19516.80568530036,112.64457539387031,163.53563259572354,23293.24435602742,3960.4062425882203,23872.113066762075,peak (7+)
899,3,0,28,7,2014,0,3,1.5082420506075391,2.8729394873481153,2.7458789746962307,1.8729394873481153,4.618818462044346,0.12706051265188478,1.9631411961877312,1.448379308949435,5.127060512651885,3.4964676925967693,21278.724688997558,161.60233436082927,145.61881846204435,21366.17766478068,2886.71787000545,20300.480697601153,peak (7+)
900,5,0,6,7,2016,0,3,3.9555134798903913,1.5222432600548044,1.4777567399451956,2.9555134798903913,1.5222432600548044,3.0,3.144423406611862,1.2251569094411527,3.9555134798903913,2.217463322864972,17910.64410783912,120.18954106169893,137.65570282038362,22207.807850550635,4341.425840002952,24007.976323942545,peak (7+)
901,3,0,27,7,2016,0,3,2.6900193407041675,2.9200257876055566,1.4600128938027783,2.150032234506946,1.2300064469013892,2.3099806592958325,3.5366817094365746,1.7585737455662755,6.610045128309724,2.9428755625753977,27388.826021405897,146.15003223450694,205.07070271225143,23240.01741751214,4878.238631682417,27168.794737616576,peak (7+)
902,4,0,16,6,2014,0,2,4.920894862515784,1.0,1.4316420549936864,2.784178972503157,3.6474630824905296,0.6474630824905295,2.6402982875052614,1.6927883750760084,5.568357945006314,1.7872495989254147,11410.106891840094,94.0214943849558,87.9853780173832,15878.147483727229,2894.888404079558,16518.725546020865,peak (7+)
903,3,0,24,5,2014,0,2,2.885547620904999,1.0,2.868671427457001,1.7542190483619995,1.7542190483619995,0.0,1.7542190483619995,1.3961920771046226,4.754219048362,2.817209523066572,13705.4002218329,120.898742839312,111.76741426676901,15031.17393112853,3117.2369175273243,19750.3480645708,peak (7+)
904,2,0,3,7,2017,0,3,3.256042394981304,3.0,4.829305070012464,5.085347464993768,3.743957605018696,3.743957605018696,5.276435023337488,4.594348242952308,13.743957605018696,5.7352179071517595,28890.550600965616,136.5362543698878,289.0241695799252,26952.874213168834,1554.3197094505767,26634.833872333293,peak (7+)
905,4,0,10,8,2015,0,3,4.793273115325569,1.1033634423372154,2.051681721168608,3.8966365576627844,1.2067268846744308,2.844954836494177,3.5633032243294513,1.6884668200599677,5.0,2.224071276122098,18083.55460020085,107.04922154894786,134.6201806540233,22871.1421754697,4138.454643032533,25426.430602556764,peak (7+)
906,6,1,13,8,2014,0,3,1.0,3.405936105295556,2.594063894704444,3.531354631568148,5.468645368431852,2.65677315784074,2.7601725263409884,1.5564437238298015,4.937290736863704,3.857142857142857,17245.214460105704,144.6864536843185,132.7491629474548,19768.831089427,3537.0916564237255,16609.66817788383,peak (7+)
907,3,0,19,7,2016,0,3,6.971743419068615,4.162540486440426,4.0,2.918729756779787,3.5406351216101064,6.134283905509041,5.93640097754273,2.9722505639236463,9.674919027119149,5.602222021247036,26209.13402332117,140.75618927033935,242.63966344703988,24827.786108478096,4474.785337729581,25135.379770044365,peak (7+)
908,3,0,12,7,2014,0,3,3.450280394007174,1.3625700985017934,4.912289704494619,4.0,3.0877102955053806,0.0,2.966853596004783,1.7834296507333716,6.0,4.028411203424472,18299.05153407166,144.8011215760287,131.62570098501794,17648.415716456188,4037.266021059393,19179.968442181897,peak (7+)
909,1,0,21,6,2014,0,3,2.2739086662773387,2.7260913337226613,3.095634665109354,2.547817332554677,3.904365334890646,0.5478173325546769,2.515939110851559,2.6449321859199104,8.904365334890645,3.3757795240876156,22260.066897655972,150.2479180081759,112.01299532905072,19224.417984985976,3045.6224377613235,21813.456483609894,peak (7+)
910,2,0,19,5,2015,0,2,3.048295841074931,1.0241479205374655,1.9758520794625345,1.0,1.0241479205374655,2.951704158925069,1.7230118145874194,1.2290998906258792,4.048295841074931,2.139407439923219,21995.146404030344,136.38636672859946,158.61363327140054,17770.01913162793,5114.051754068447,22396.952540374168,peak (7+)
